FK_NAME,PARENT_SCHEMA,PARENT_TABLE,PARENT_COLUMN,REF_SCHEMA,REF_TABLE,REF_COLUMN
"FK_2971_30440","dbo","DH_PROJETOQUESTOES","COMPETENCIACOMPORTAMENTAL","dbo","DH_COMPETENCIASCOMPORTAMENTAIS","HANDLE"
"FK_2971_30441","dbo","DH_PROJETOQUESTOES","COMPETENCIATECNICA","dbo","DH_COMPETENCIASTECNICAS","HANDLE"
"FK_2971_30564","dbo","DH_PROJETOQUESTOES","INDCONHECIMENTOFUNCAO","dbo","DH_INDICADORCONHECIMENTOFUNCOE","HANDLE"
"FK_2971_30565","dbo","DH_PROJETOQUESTOES","INDCOMPORTAMENTOFUNCAO","dbo","DH_INDICADORCOMPORTAMENTOFUNCO","HANDLE"
"FK_2971_32054","dbo","DH_PROJETOQUESTOES","RESPONSABILIDADE","dbo","DH_FUNCAOTAREFAS","HANDLE"
"FK_2999_27061","dbo","DH_PROJETORESPONSAVEIS","ETAPAS","dbo","DH_PROJETOETAPAS","HANDLE"
"FK_2999_27063","dbo","DH_PROJETORESPONSAVEIS","RESPONSAVEL","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_3253_31150","dbo","DH_PROJETORESPONSAVEISALTERADO","PROJETO","dbo","DH_PROJETOS","HANDLE"
"FK_3253_31153","dbo","DH_PROJETORESPONSAVEISALTERADO","EQUIPE","dbo","DH_PROJETOEQUIPES","HANDLE"
"FK_3253_31154","dbo","DH_PROJETORESPONSAVEISALTERADO","ETAPA","dbo","DH_PROJETOETAPAS","HANDLE"
"FK_3253_31157","dbo","DH_PROJETORESPONSAVEISALTERADO","RESPONSAVELANTERIOR","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_3253_31158","dbo","DH_PROJETORESPONSAVEISALTERADO","RESPONSAVELATUAL","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_2967_26802","dbo","DH_PROJETOS","EMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_2967_26992","dbo","DH_PROJETOS","RESPONSAVEL","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_2967_35275","dbo","DH_PROJETOS","MODULO","dbo","Z_ARVORES","HANDLE"
"FK_2967_49997","dbo","DH_PROJETOS","RESPOSTACOMPORTAMENTAIS","dbo","AD_RESPOSTAS","HANDLE"
"FK_2967_49998","dbo","DH_PROJETOS","RESPOSTASTECNICAS","dbo","AD_RESPOSTAS","HANDLE"
"FK_2967_49999","dbo","DH_PROJETOS","RESPOSTATAREFAS","dbo","AD_RESPOSTAS","HANDLE"
"FK_2967_56989","dbo","DH_PROJETOS","APATOSDEPESSOAL","dbo","AP_ATOSDEPESSOAL","HANDLE"
"FK_2967_56990","dbo","DH_PROJETOS","DHAVALIACAOCOMISSOES","dbo","DH_AVALIACAOCOMISSOES","HANDLE"
"FK_2967_57284","dbo","DH_PROJETOS","TIPODEAVALIACAO","dbo","DH_TIPOAVALIACAO","HANDLE"
"FK_3322_32016","dbo","DH_RESPCALCULOS","PROJETO","dbo","DH_PROJETOS","HANDLE"
"FK_3323_32029","dbo","DH_RESPEQUIPES","RESPCALCULO","dbo","DH_RESPCALCULOS","HANDLE"
"FK_3323_32030","dbo","DH_RESPEQUIPES","EQUIPE","dbo","DH_PROJETOEQUIPES","HANDLE"
"FK_3324_32031","dbo","DH_RESPEQUIPETAREFAS","RESPCALCULO","dbo","DH_RESPCALCULOS","HANDLE"
"FK_3324_32032","dbo","DH_RESPEQUIPETAREFAS","EQUIPE","dbo","DH_RESPEQUIPES","HANDLE"
"FK_3324_32033","dbo","DH_RESPEQUIPETAREFAS","TAREFA","dbo","CS_TAREFAS","HANDLE"
"FK_3326_32037","dbo","DH_RESPFUNCAOTAREFAS","RESPCALCULO","dbo","DH_RESPCALCULOS","HANDLE"
"FK_3326_32038","dbo","DH_RESPFUNCAOTAREFAS","FUNCAO","dbo","DH_RESPFUNCOES","HANDLE"
"FK_3326_32039","dbo","DH_RESPFUNCAOTAREFAS","TAREFA","dbo","CS_TAREFAS","HANDLE"
"FK_3327_32041","dbo","DH_RESPFUNCIONARIOS","RESPCALCULO","dbo","DH_RESPCALCULOS","HANDLE"
"FK_3327_32042","dbo","DH_RESPFUNCIONARIOS","PROJETO","dbo","DH_PROJETOS","HANDLE"
"FK_3327_32043","dbo","DH_RESPFUNCIONARIOS","EQUIPE","dbo","DH_PROJETOEQUIPES","HANDLE"
"FK_3327_32044","dbo","DH_RESPFUNCIONARIOS","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_3327_32045","dbo","DH_RESPFUNCIONARIOS","CATEGORIA","dbo","TA_MAODEOBRATIPOS","HANDLE"
"FK_3327_32046","dbo","DH_RESPFUNCIONARIOS","ATIVIDADE","dbo","CS_ATIVIDADES","HANDLE"
"FK_3328_32047","dbo","DH_RESPFUNCIONARIOTAREFAS","RESPCALCULO","dbo","DH_RESPCALCULOS","HANDLE"
"FK_3328_32048","dbo","DH_RESPFUNCIONARIOTAREFAS","FUNCIONARIO","dbo","DH_RESPFUNCIONARIOS","HANDLE"
"FK_3328_32049","dbo","DH_RESPFUNCIONARIOTAREFAS","TAREFA","dbo","CS_TAREFAS","HANDLE"
"FK_3325_32035","dbo","DH_RESPFUNCOES","RESPCALCULO","dbo","DH_RESPCALCULOS","HANDLE"
"FK_3325_32036","dbo","DH_RESPFUNCOES","ATIVIDADE","dbo","CS_ATIVIDADES","HANDLE"
"FK_3330_32067","dbo","DH_RESPLANCAMENTOMANUAL","EMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_3330_32068","dbo","DH_RESPLANCAMENTOMANUAL","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_3329_32051","dbo","DH_RESPTAREFAS","RESPCALCULO","dbo","DH_RESPCALCULOS","HANDLE"
"FK_3329_32052","dbo","DH_RESPTAREFAS","TAREFA","dbo","CS_TAREFAS","HANDLE"
"FK_2966_26830","dbo","DH_TIPOAVALIACAO","FORMULARIO","dbo","AD_FORMULARIOS","HANDLE"
"FK_2966_66073","dbo","DH_TIPOAVALIACAO","MODULO","dbo","Z_ARVORES","HANDLE"
"FK_5135_51777","dbo","DH_WFL_FUNCPROPOSTAMETA","OBJETIVO","dbo","DH_INDICADORESENTREGA","HANDLE"
"FK_5135_51783","dbo","DH_WFL_FUNCPROPOSTAMETA","USUARIOSOLICITANTE","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_5135_51784","dbo","DH_WFL_FUNCPROPOSTAMETA","PROJETO","dbo","DH_PROJETOS","HANDLE"
"FK_5135_51788","dbo","DH_WFL_FUNCPROPOSTAMETA","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_9261_68154","dbo","DO_ADMISSAOANTECEDENTESCRIMINA","ADMISSAODADOS","dbo","DO_ADMISSAODADOS","HANDLE"
"FK_5188_52309","dbo","DO_ADMISSAOAUDITORIAS","FORMULARIOADMISSAO","dbo","DO_FORMULARIOADMISSAO","HANDLE"
"FK_8214_62771","dbo","DO_ADMISSAOCONCURSO","CLASSE","dbo","CS_CLASSES","HANDLE"
"FK_8214_62772","dbo","DO_ADMISSAOCONCURSO","SINDICATO","dbo","FP_SINDICATOS","HANDLE"
"FK_8214_62774","dbo","DO_ADMISSAOCONCURSO","ATOADMINISTRATIVO","dbo","AP_ATOSDEPESSOAL","HANDLE"
"FK_8214_62775","dbo","DO_ADMISSAOCONCURSO","GRADE","dbo","CS_TRGRADES","HANDLE"
"FK_8214_62776","dbo","DO_ADMISSAOCONCURSO","CONVOCADO","dbo","RS_CONCURSOPUBLICOCANDIDATO","HANDLE"
"FK_8214_62777","dbo","DO_ADMISSAOCONCURSO","CARGO","dbo","CS_CARGOS","HANDLE"
"FK_8214_62779","dbo","DO_ADMISSAOCONCURSO","HIERARQUIA","dbo","ADM_HIERARQUIAS","HANDLE"
"FK_8214_62780","dbo","DO_ADMISSAOCONCURSO","TABELAREMUNERACAO","dbo","CS_TABELASREMUNERACOES","HANDLE"
"FK_8214_62781","dbo","DO_ADMISSAOCONCURSO","FORMULARIOADMISSAO","dbo","DO_FORMULARIOADMISSAO","HANDLE"
"FK_8214_62783","dbo","DO_ADMISSAOCONCURSO","UNIDADE","dbo","ADM_UNIDADES","HANDLE"
"FK_8214_62784","dbo","DO_ADMISSAOCONCURSO","STEP","dbo","CS_CLASSESTEPS","HANDLE"
"FK_8214_63066","dbo","DO_ADMISSAOCONCURSO","SERVIDORRESPONSAVEL","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_8214_63067","dbo","DO_ADMISSAOCONCURSO","CHEFIAIMEDIATA","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_8214_63068","dbo","DO_ADMISSAOCONCURSO","SIMBOLOGIA","dbo","CS_SIMBOLOGIAS","HANDLE"
"FK_5014_50486","dbo","DO_ADMISSAODADOS","PASSPAISEMISSAO","dbo","TA_PAISES","HANDLE"
"FK_5014_50487","dbo","DO_ADMISSAODADOS","TEMUNICIPIO","dbo","TA_MUNICIPIOS","HANDLE"
"FK_5014_50490","dbo","DO_ADMISSAODADOS","PASSUF","dbo","TA_ESTADOS","HANDLE"
"FK_5014_50493","dbo","DO_ADMISSAODADOS","PAIS","dbo","TA_PAISES","HANDLE"
"FK_5014_50494","dbo","DO_ADMISSAODADOS","IDEENDERECOTIPO","dbo","TA_TIPOSENDERECOS","HANDLE"
"FK_5014_50497","dbo","DO_ADMISSAODADOS","ESTADOCIVIL","dbo","TA_ESTADOSCIVIS","HANDLE"
"FK_5014_50499","dbo","DO_ADMISSAODADOS","NIVELESCOLARIDADE","dbo","TA_NIVEISESCOLARIDADE","HANDLE"
"FK_5014_50500","dbo","DO_ADMISSAODADOS","TIPOTELEFONE","dbo","TA_TIPOSTELEFONES","HANDLE"
"FK_5014_50501","dbo","DO_ADMISSAODADOS","ESTADO","dbo","TA_ESTADOS","HANDLE"
"FK_5014_50505","dbo","DO_ADMISSAODADOS","ORGAOEMISSORRNE","dbo","TA_EMISSORESDOCUMENTOS","HANDLE"
"FK_5014_50509","dbo","DO_ADMISSAODADOS","IDEENDERECOPAIS","dbo","TA_PAISES","HANDLE"
"FK_5014_50512","dbo","DO_ADMISSAODADOS","CPESTADOEMISSOR","dbo","TA_ESTADOS","HANDLE"
"FK_5014_50517","dbo","DO_ADMISSAODADOS","CPEMISSOR","dbo","TA_EMISSORESDOCUMENTOS","HANDLE"
"FK_5014_50522","dbo","DO_ADMISSAODADOS","RGEMISSOR","dbo","TA_EMISSORESDOCUMENTOS","HANDLE"
"FK_5014_50530","dbo","DO_ADMISSAODADOS","CMCIDADE","dbo","TA_MUNICIPIOS","HANDLE"
"FK_5014_50533","dbo","DO_ADMISSAODADOS","PISBANCO","dbo","TA_BANCOS","HANDLE"
"FK_5014_50538","dbo","DO_ADMISSAODADOS","CMCATEGORIA","dbo","TA_CARMOTCATEGORIAS","HANDLE"
"FK_5014_50540","dbo","DO_ADMISSAODADOS","IDEENDERECOESTADO","dbo","TA_ESTADOS","HANDLE"
"FK_5014_50545","dbo","DO_ADMISSAODADOS","MUNICIPIORIC","dbo","TA_MUNICIPIOS","HANDLE"
"FK_5014_50548","dbo","DO_ADMISSAODADOS","TEUF","dbo","TA_ESTADOS","HANDLE"
"FK_5014_50549","dbo","DO_ADMISSAODADOS","NACIONALIDADE","dbo","TA_PAISES","HANDLE"
"FK_5014_50551","dbo","DO_ADMISSAODADOS","PISAGENCIA","dbo","TA_BANCOAGENCIAS","HANDLE"
"FK_5014_50553","dbo","DO_ADMISSAODADOS","CCUF","dbo","TA_ESTADOS","HANDLE"
"FK_5014_50555","dbo","DO_ADMISSAODADOS","ORGAOCLASSEPRINCIPAL","dbo","DO_FUNCIONARIOHABILITACOES","HANDLE"
"FK_5014_50557","dbo","DO_ADMISSAODADOS","RACACOR","dbo","TA_RACACOR","HANDLE"
"FK_5014_50563","dbo","DO_ADMISSAODADOS","CCMUNICIPIO","dbo","TA_MUNICIPIOS","HANDLE"
"FK_5014_50567","dbo","DO_ADMISSAODADOS","TIPOSANGUE","dbo","TA_TIPOSSANGUE","HANDLE"
"FK_5014_50576","dbo","DO_ADMISSAODADOS","FORMULARIOADMISSAO","dbo","DO_FORMULARIOADMISSAO","HANDLE"
"FK_5014_50579","dbo","DO_ADMISSAODADOS","OUTRAEMPRESA","dbo","ADM_OUTRASEMPRESAS","HANDLE"
"FK_5014_50581","dbo","DO_ADMISSAODADOS","RELIGIAO","dbo","TA_RELIGIOES","HANDLE"
"FK_5014_50583","dbo","DO_ADMISSAODADOS","MUNICIPIO","dbo","TA_MUNICIPIOS","HANDLE"
"FK_5014_50588","dbo","DO_ADMISSAODADOS","ORGAOEMISSORRIC","dbo","TA_EMISSORESDOCUMENTOS","HANDLE"
"FK_5014_50589","dbo","DO_ADMISSAODADOS","CMEMISSOR","dbo","TA_EMISSORESDOCUMENTOS","HANDLE"
"FK_5014_50592","dbo","DO_ADMISSAODADOS","PASSEMISSOR","dbo","TA_EMISSORESDOCUMENTOS","HANDLE"
"FK_5014_50606","dbo","DO_ADMISSAODADOS","IDEENDERECOMUNICIPIO","dbo","TA_MUNICIPIOS","HANDLE"
"FK_5014_58912","dbo","DO_ADMISSAODADOS","IDENTIDADEGENERO","dbo","TA_IDENTIDADESGENEROS","HANDLE"
"FK_5014_58913","dbo","DO_ADMISSAODADOS","ORIENTACAOSEXUAL","dbo","TA_ORIENTACOESSEXUAIS","HANDLE"
"FK_5014_67715","dbo","DO_ADMISSAODADOS","CLASSE","dbo","CS_CLASSES","HANDLE"
"FK_5014_67716","dbo","DO_ADMISSAODADOS","UNIDADE","dbo","ADM_UNIDADES","HANDLE"
"FK_5014_67717","dbo","DO_ADMISSAODADOS","HIERARQUIA","dbo","ADM_HIERARQUIAS","HANDLE"
"FK_5014_67718","dbo","DO_ADMISSAODADOS","TURNO","dbo","FP_TURNOS","HANDLE"
"FK_5014_67719","dbo","DO_ADMISSAODADOS","ATIVIDADEPRINCIPAL","dbo","CS_CARGOATIVIDADES","HANDLE"
"FK_5014_67720","dbo","DO_ADMISSAODADOS","CARGO","dbo","CS_CARGOS","HANDLE"
"FK_5014_67721","dbo","DO_ADMISSAODADOS","SINDICATO","dbo","FP_SINDICATOS","HANDLE"
"FK_7178_59159","dbo","DO_ADMISSAODECLARACAOBENS","ADMISSAODADOS","dbo","DO_ADMISSAODADOS","HANDLE"
"FK_5015_50463","dbo","DO_ADMISSAODEPENDENTES","TIPO","dbo","TA_TIPOSDEPENDENTES","HANDLE"
"FK_5015_50611","dbo","DO_ADMISSAODEPENDENTES","FUNCIONARIO","dbo","DO_ADMISSAODADOS","HANDLE"
"FK_5015_50615","dbo","DO_ADMISSAODEPENDENTES","ESCOLARIDADE","dbo","TA_NIVEISESCOLARIDADE","HANDLE"
"FK_5015_50618","dbo","DO_ADMISSAODEPENDENTES","FORMULARIOADMISSAO","dbo","DO_FORMULARIOADMISSAO","HANDLE"
"FK_5015_50624","dbo","DO_ADMISSAODEPENDENTES","ESTADOCIVIL","dbo","TA_ESTADOSCIVIS","HANDLE"
"FK_5016_50602","dbo","DO_ADMISSAODOCUMENTOS","TIPODOCUMENTO","dbo","DO_TIPOSDOCUMENTOSADMISSAO","HANDLE"
"FK_5016_50603","dbo","DO_ADMISSAODOCUMENTOS","DEPENDENTE","dbo","DO_ADMISSAODEPENDENTES","HANDLE"
"FK_5016_50604","dbo","DO_ADMISSAODOCUMENTOS","FORMULARIOADMISSAO","dbo","DO_FORMULARIOADMISSAO","HANDLE"
"FK_5059_51077","dbo","DO_ADMISSAOFORMACOES","STATUS","dbo","EC_SITUACAOFORMACOES","HANDLE"
"FK_5059_51079","dbo","DO_ADMISSAOFORMACOES","ENTIDADEPROMOTORA","dbo","TA_TERCEIROS","HANDLE"
"FK_5059_51083","dbo","DO_ADMISSAOFORMACOES","ADMISSAODADOS","dbo","DO_ADMISSAODADOS","HANDLE"
"FK_5059_51084","dbo","DO_ADMISSAOFORMACOES","CURSO","dbo","TA_FORMACOES","HANDLE"
"FK_8812_64705","dbo","DO_ADMISSAOPORAPI","ORIGEM","dbo","DO_ADMISSAOPORAPIORIGENS","HANDLE"
"FK_8813_64706","dbo","DO_ADMISSAOPORAPIDOCUMENTOS","ADMISSAOPORAPI","dbo","DO_ADMISSAOPORAPI","HANDLE"
"FK_8814_64707","dbo","DO_ADMISSAOPORAPILOG","ADMISSAOPORAPI","dbo","DO_ADMISSAOPORAPI","HANDLE"
"FK_5058_51059","dbo","DO_ADMISSAOQUALIFICACOES","PAIS","dbo","TA_PAISES","HANDLE"
"FK_5058_51062","dbo","DO_ADMISSAOQUALIFICACOES","STATUS","dbo","EC_SITUACAOFORMACOES","HANDLE"
"FK_5058_51063","dbo","DO_ADMISSAOQUALIFICACOES","QUALIFICACAO","dbo","TA_QUALIFICACOES","HANDLE"
"FK_5058_51065","dbo","DO_ADMISSAOQUALIFICACOES","ENTIDADEPROMOTORA","dbo","TA_TERCEIROS","HANDLE"
"FK_5058_51070","dbo","DO_ADMISSAOQUALIFICACOES","ADMISSAODADOS","dbo","DO_ADMISSAODADOS","HANDLE"
"FK_5058_51071","dbo","DO_ADMISSAOQUALIFICACOES","ESTADO","dbo","TA_ESTADOS","HANDLE"
"FK_5058_51073","dbo","DO_ADMISSAOQUALIFICACOES","INSTITUICAOENSINO","dbo","TA_TERCEIROS","HANDLE"
"FK_5058_51087","dbo","DO_ADMISSAOQUALIFICACOES","CIDADE","dbo","TA_MUNICIPIOS","HANDLE"
"FK_6468_55968","dbo","DO_AFASTMATERNIDADE14457","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_8175_62489","dbo","DO_ALERTAPARAMETROS","EMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_4893_49542","dbo","DO_ARQUIVOSNIS","EMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_9371_68783","dbo","DO_CONTRATOEXPSUSPENSOES","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_9371_68784","dbo","DO_CONTRATOEXPSUSPENSOES","AFASTAMENTO","dbo","DO_FUNCIONARIOAFASTAMENTOS","HANDLE"
"FK_4931_49878","dbo","DO_DEPDEPENDENCIASLEGAIS","DEPENDENCIA","dbo","Z_FLAGSITENS","HANDLE"
"FK_4931_49879","dbo","DO_DEPDEPENDENCIASLEGAIS","DEPENDENTE","dbo","DO_FUNCIONARIODEPENDENTES","HANDLE"
"FK_918_6174","dbo","DO_DEPENDENTEDEPENDENCIAS","DEPENDENTE","dbo","DO_FUNCIONARIODEPENDENTES","HANDLE"
"FK_918_6175","dbo","DO_DEPENDENTEDEPENDENCIAS","DEPENDENCIA","dbo","Z_FLAGSITENS","HANDLE"
"FK_5040_50827","dbo","DO_DEPENDENTEDOCUMENTOS","DEPENDENTE","dbo","DO_FUNCIONARIODEPENDENTES","HANDLE"
"FK_6881_57598","dbo","DO_DEPENDENTEPLANOSAUDE","DEPENDENTE","dbo","DO_FUNCIONARIODEPENDENTES","HANDLE"
"FK_2449_21284","dbo","DO_DEPENDENTESALARIOFAMILIA","DEPENDENTE","dbo","DO_FUNCIONARIODEPENDENTES","HANDLE"
"FK_2449_21285","dbo","DO_DEPENDENTESALARIOFAMILIA","COMPETENCIA","dbo","FP_COMPETENCIAS","HANDLE"
"FK_7675_60233","dbo","DO_ENQUADRAMENTOLOTE","CLASSE","dbo","CS_CLASSES","HANDLE"
"FK_7675_60234","dbo","DO_ENQUADRAMENTOLOTE","SINDICATO","dbo","FP_SINDICATOS","HANDLE"
"FK_7675_60236","dbo","DO_ENQUADRAMENTOLOTE","MOTIVO","dbo","CS_MOTIVOSREAJUSTE","HANDLE"
"FK_7675_60237","dbo","DO_ENQUADRAMENTOLOTE","TABELAREMUNERACAOVARIAVEL","dbo","CS_TABELASREMUNERACOES","HANDLE"
"FK_7675_60240","dbo","DO_ENQUADRAMENTOLOTE","TIPOMAOOBRA","dbo","TA_MAODEOBRATIPOS","HANDLE"
"FK_7675_60241","dbo","DO_ENQUADRAMENTOLOTE","HIERARQUIA","dbo","ADM_HIERARQUIAS","HANDLE"
"FK_7675_60242","dbo","DO_ENQUADRAMENTOLOTE","CLASSECOMISSIONADO","dbo","CS_CLASSES","HANDLE"
"FK_7675_60243","dbo","DO_ENQUADRAMENTOLOTE","LOTE","dbo","DO_TRANSFERENCIALOTE","HANDLE"
"FK_7675_60244","dbo","DO_ENQUADRAMENTOLOTE","TABELAREMUNERACAO","dbo","CS_TABELASREMUNERACOES","HANDLE"
"FK_7675_60245","dbo","DO_ENQUADRAMENTOLOTE","ATIVIDADEGD","dbo","CS_ATIVIDADES","HANDLE"
"FK_7675_60247","dbo","DO_ENQUADRAMENTOLOTE","STEP","dbo","CS_CLASSESTEPS","HANDLE"
"FK_7675_60248","dbo","DO_ENQUADRAMENTOLOTE","SALARIOSTEP","dbo","CS_CLASSESTEPS","HANDLE"
"FK_7675_60249","dbo","DO_ENQUADRAMENTOLOTE","DISSIDIOCONVENCAOACORDO","dbo","FP_SINDICATODISSIDIOS","HANDLE"
"FK_7675_60250","dbo","DO_ENQUADRAMENTOLOTE","TURNO","dbo","FP_TURNOS","HANDLE"
"FK_7675_60251","dbo","DO_ENQUADRAMENTOLOTE","GRADE","dbo","CS_TRGRADES","HANDLE"
"FK_7675_60252","dbo","DO_ENQUADRAMENTOLOTE","ATIVIDADE","dbo","CS_CARGOATIVIDADES","HANDLE"
"FK_7675_60253","dbo","DO_ENQUADRAMENTOLOTE","NIVELVARIAVEL","dbo","CS_CLASSESTEPS","HANDLE"
"FK_7675_60254","dbo","DO_ENQUADRAMENTOLOTE","GRADEVARIAVEL","dbo","CS_TRGRADES","HANDLE"
"FK_7675_60259","dbo","DO_ENQUADRAMENTOLOTE","CARGO","dbo","CS_CARGOS","HANDLE"
"FK_7675_60260","dbo","DO_ENQUADRAMENTOLOTE","CARGOCOMISSIONADO","dbo","CS_CARGOS","HANDLE"
"FK_7675_60261","dbo","DO_ENQUADRAMENTOLOTE","TURMA","dbo","FP_TURMAS","HANDLE"
"FK_7675_60992","dbo","DO_ENQUADRAMENTOLOTE","SIMBOLOGIA","dbo","CS_SIMBOLOGIAS","HANDLE"
"FK_7675_60993","dbo","DO_ENQUADRAMENTOLOTE","SIMBOLOGIAVARIAVEL","dbo","CS_SIMBOLOGIAS","HANDLE"
"FK_8341_63772","dbo","DO_ENTREVISTAQUESTOES","ASSUNTO","dbo","DO_ENTREVISTAASSUNTOS","HANDLE"
"FK_8341_63848","dbo","DO_ENTREVISTAQUESTOES","RESPOSTA","dbo","DO_ENTREVQUESTAORESPOSTAS","HANDLE"
"FK_8340_63777","dbo","DO_ENTREVISTARESPOSTAS","QUESTAO","dbo","DO_ENTREVISTAQUESTOES","HANDLE"
"FK_8340_63778","dbo","DO_ENTREVISTARESPOSTAS","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_8340_63849","dbo","DO_ENTREVISTARESPOSTAS","ALTERNATIVAUNICA","dbo","DO_QUESTAORESPOSTADESCRICOES","HANDLE"
"FK_8340_63850","dbo","DO_ENTREVISTARESPOSTAS","ENTREVISTA","dbo","DO_ENTREVISTAS","HANDLE"
"FK_8340_63851","dbo","DO_ENTREVISTARESPOSTAS","RESPOSTA","dbo","DO_ENTREVQUESTAORESPOSTAS","HANDLE"
"FK_8366_63780","dbo","DO_ENTREVISTASASSUNTOS","ASSUNTO","dbo","DO_ENTREVISTAASSUNTOS","HANDLE"
"FK_8366_63781","dbo","DO_ENTREVISTASASSUNTOS","ENTREVISTA","dbo","DO_ENTREVISTAS","HANDLE"
"FK_8362_63782","dbo","DO_ENTREVISTASCLASSES","CLASSE","dbo","CS_CLASSES","HANDLE"
"FK_8362_63783","dbo","DO_ENTREVISTASCLASSES","ENTREVISTA","dbo","DO_ENTREVISTAS","HANDLE"
"FK_2876_26055","dbo","DO_ESTAGIARIOCONTRATOS","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_2876_26289","dbo","DO_ESTAGIARIOCONTRATOS","ESTAGIOFORMACAO","dbo","DO_FUNCIONARIOFORMACOES","HANDLE"
"FK_2876_26291","dbo","DO_ESTAGIARIOCONTRATOS","ESTAGIOSUPERVISOR","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_2876_26292","dbo","DO_ESTAGIARIOCONTRATOS","ESTAGIOSUPERVISORFORMACAO","dbo","DO_FUNCIONARIOFORMACOES","HANDLE"
"FK_2876_49290","dbo","DO_ESTAGIARIOCONTRATOS","ESTAGIOAGENTEINTEGRACAO","dbo","ADM_OUTRASEMPRESAS","HANDLE"
"FK_2877_26149","dbo","DO_ESTAGIARIORECESSOS","AFASTAMENTOPONTO","dbo","PO_PRGAFA","HANDLE"
"FK_2877_26308","dbo","DO_ESTAGIARIORECESSOS","ESTAGIARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_4922_49790","dbo","DO_ESTAGIODADOS","ESTAGIOAGENTEINTEGRACAO","dbo","ADM_OUTRASEMPRESAS","HANDLE"
"FK_4922_49791","dbo","DO_ESTAGIODADOS","ESTAGIOFORMACAO","dbo","DO_FUNCIONARIOFORMACOES","HANDLE"
"FK_4922_49792","dbo","DO_ESTAGIODADOS","ESTAGIOSUPERVISOR","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_4922_49794","dbo","DO_ESTAGIODADOS","ESTAGIOSUPERVISORFORMACAO","dbo","DO_FUNCIONARIOFORMACOES","HANDLE"
"FK_4922_49796","dbo","DO_ESTAGIODADOS","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_4922_57820","dbo","DO_ESTAGIODADOS","REPRESENTANTEEMPRESA","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_4922_57834","dbo","DO_ESTAGIODADOS","CARGOSUPERVISORESTAGIO","dbo","DO_FUNCIONARIOCARGOS","HANDLE"
"FK_4922_58049","dbo","DO_ESTAGIODADOS","ESTAGIOENTIDADEDEENSINO","dbo","DO_FUNCIONARIOFORMACOES","HANDLE"
"FK_5017_50460","dbo","DO_FORMULARIOADMISSAO","EMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_5017_50461","dbo","DO_FORMULARIOADMISSAO","UNIDADE","dbo","ADM_UNIDADES","HANDLE"
"FK_5017_50659","dbo","DO_FORMULARIOADMISSAO","USUARIOANALISE","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_5017_50660","dbo","DO_FORMULARIOADMISSAO","USUARIOGERACAOADMISSAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_5017_50661","dbo","DO_FORMULARIOADMISSAO","USUARIOINCLUSAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_5017_50662","dbo","DO_FORMULARIOADMISSAO","USUARIOCANCELAMENTO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_5017_50777","dbo","DO_FORMULARIOADMISSAO","GRUPODOCUMENTOSOBRIGATORIOS","dbo","DO_GRUPOSTIPOSDOCUMENTOS","HANDLE"
"FK_5017_50877","dbo","DO_FORMULARIOADMISSAO","PROCESSOSELETIVOCANDIDATO","dbo","RS_PROCESSOSELETIVOCANDIDATOS","HANDLE"
"FK_5017_52305","dbo","DO_FORMULARIOADMISSAO","TIPOTELEFONE","dbo","TA_TIPOSTELEFONES","HANDLE"
"FK_5017_58377","dbo","DO_FORMULARIOADMISSAO","REQUISICAOCURRSELECIONADO","dbo","RS_REQUISICAOCURRSELECIONADOS","HANDLE"
"FK_5017_62785","dbo","DO_FORMULARIOADMISSAO","CONCURSOCARGOCANDIDATO","dbo","RS_CONCURSOPUBLICOCANDIDATO","HANDLE"
